filename,ground_truth,pred_NEAREST,conf_NEAREST,correct_NEAREST,pred_LINEAR,conf_LINEAR,correct_LINEAR,pred_CUBIC,conf_CUBIC,correct_CUBIC,pred_LANCZOS4,conf_LANCZOS4,correct_LANCZOS4
fer0030671.png,Neutral,Neutral,0.906123,1,Neutral,0.988677,1,Neutral,0.975561,1,Neutral,0.985827,1
fer0030672.png,Fear,Surprise,0.455272,0,Surprise,0.607468,0,Surprise,0.692704,0,Surprise,0.717507,0
fer0030673.png,Neutral,Neutral,0.407306,1,Fear,0.882752,0,Fear,0.940504,0,Fear,0.947917,0
fer0030674.png,Happiness,Happiness,0.997792,1,Happiness,0.989276,1,Happiness,0.993433,1,Happiness,0.993356,1
fer0030675.png,Sadness,Sadness,0.982383,1,Sadness,0.975190,1,Sadness,0.976310,1,Sadness,0.953285,1
fer0030676.png,Surprise,Surprise,0.875152,1,Surprise,0.983132,1,Surprise,0.981025,1,Surprise,0.977803,1
fer0030677.png,Neutral,Neutral,0.614656,1,Neutral,0.983706,1,Neutral,0.986942,1,Neutral,0.971603,1
fer0030678.png,Neutral,Neutral,0.957247,1,Neutral,0.748474,1,Neutral,0.768773,1,Neutral,0.700596,1
fer0030679.png,Neutral,Neutral,0.835402,1,Neutral,0.919545,1,Neutral,0.919933,1,Neutral,0.918855,1
fer0030680.png,Happiness,Happiness,0.997372,1,Happiness,0.992140,1,Happiness,0.996981,1,Happiness,0.996650,1
fer0030681.png,Neutral,Sadness,0.687562,0,Neutral,0.556528,1,Neutral,0.573555,1,Neutral,0.511300,1
fer0030682.png,Neutral,Neutral,0.541994,1,Neutral,0.713352,1,Neutral,0.786167,1,Neutral,0.799947,1
fer0030683.png,Surprise,Surprise,0.841241,1,Fear,0.580438,0,Fear,0.550972,0,Fear,0.499625,0
fer0030684.png,Neutral,Neutral,0.780705,1,Neutral,0.573542,1,Neutral,0.636975,1,Neutral,0.646877,1
fer0030685.png,Happiness,Happiness,0.998420,1,Happiness,0.998450,1,Happiness,0.997481,1,Happiness,0.996617,1
fer0030686.png,Disgust,Disgust,0.957328,1,Disgust,0.919910,1,Disgust,0.928314,1,Disgust,0.915678,1
fer0030687.png,Neutral,Neutral,0.873124,1,Neutral,0.921929,1,Neutral,0.889080,1,Neutral,0.883422,1
fer0030688.png,Neutral,Sadness,0.800861,0,Sadness,0.724899,0,Sadness,0.707924,0,Sadness,0.687992,0
fer0030689.png,Anger,Sadness,0.844609,0,Sadness,0.827685,0,Sadness,0.845442,0,Sadness,0.832326,0
fer0030690.png,Neutral,Neutral,0.637725,1,Neutral,0.571443,1,Happiness,0.518659,0,Happiness,0.554774,0
fer0030691.png,Neutral,Neutral,0.604143,1,Neutral,0.741176,1,Neutral,0.839624,1,Neutral,0.931027,1
fer0030692.png,Neutral,Sadness,0.539946,0,Neutral,0.710428,1,Neutral,0.719229,1,Neutral,0.584951,1
fer0030693.png,Happiness,Happiness,0.408418,1,Happiness,0.762011,1,Happiness,0.831193,1,Happiness,0.872034,1
fer0030694.png,Surprise,Surprise,0.993086,1,Surprise,0.980142,1,Surprise,0.982589,1,Surprise,0.980322,1
fer0030695.png,Anger,Anger,0.874845,1,Anger,0.418282,1,Anger,0.915300,1,Anger,0.930840,1
fer0030696.png,Happiness,Happiness,0.995221,1,Happiness,0.973850,1,Happiness,0.968419,1,Happiness,0.960027,1
fer0030697.png,Happiness,Happiness,0.878687,1,Happiness,0.971079,1,Happiness,0.963973,1,Happiness,0.963420,1
fer0030698.png,Surprise,Disgust,0.477523,0,Disgust,0.661753,0,Disgust,0.497381,0,Disgust,0.495023,0
fer0030699.png,Anger,Anger,0.864946,1,Anger,0.689009,1,Anger,0.886320,1,Anger,0.897724,1
fer0030700.png,Neutral,Neutral,0.906088,1,Neutral,0.965831,1,Neutral,0.975649,1,Neutral,0.973209,1
fer0030701.png,Neutral,Sadness,0.420029,0,Neutral,0.777022,1,Neutral,0.836474,1,Neutral,0.808064,1
fer0030702.png,Happiness,Surprise,0.643094,0,Happiness,0.728788,1,Happiness,0.758902,1,Happiness,0.692221,1
fer0030703.png,Surprise,Surprise,0.963690,1,Surprise,0.940355,1,Surprise,0.966493,1,Surprise,0.963343,1
fer0030704.png,Happiness,Happiness,0.962825,1,Happiness,0.882327,1,Happiness,0.912143,1,Happiness,0.948320,1
fer0030705.png,Happiness,Happiness,0.991854,1,Happiness,0.987061,1,Happiness,0.992344,1,Happiness,0.992275,1
fer0030706.png,Neutral,Neutral,0.710051,1,Neutral,0.506172,1,Neutral,0.575296,1,Neutral,0.567864,1
fer0030707.png,Neutral,Neutral,0.936303,1,Neutral,0.985144,1,Neutral,0.989431,1,Neutral,0.977375,1
fer0030708.png,Anger,Anger,0.948880,1,Anger,0.813684,1,Anger,0.942944,1,Anger,0.977013,1
fer0030709.png,Neutral,Neutral,0.540022,1,Neutral,0.927928,1,Neutral,0.940857,1,Neutral,0.915655,1
fer0030710.png,Neutral,Neutral,0.805829,1,Neutral,0.817673,1,Neutral,0.886155,1,Neutral,0.895814,1
fer0030711.png,Neutral,Neutral,0.768542,1,Neutral,0.638384,1,Neutral,0.734271,1,Neutral,0.831083,1
fer0030712.png,Surprise,Surprise,0.978011,1,Surprise,0.991462,1,Surprise,0.988818,1,Surprise,0.989545,1
fer0030713.png,Neutral,Neutral,0.493984,1,Neutral,0.619692,1,Neutral,0.780743,1,Neutral,0.782298,1
fer0030714.png,Neutral,Sadness,0.664607,0,Sadness,0.595224,0,Sadness,0.548162,0,Sadness,0.507076,0
fer0030715.png,Neutral,Neutral,0.456948,1,Neutral,0.768197,1,Neutral,0.771575,1,Neutral,0.714300,1
fer0030716.png,Neutral,Neutral,0.531446,1,Sadness,0.559395,0,Sadness,0.643323,0,Sadness,0.582619,0
fer0030717.png,Surprise,Neutral,0.799647,0,Surprise,0.585410,1,Surprise,0.676225,1,Surprise,0.745407,1
fer0030718.png,Neutral,Neutral,0.634871,1,Neutral,0.848700,1,Neutral,0.923142,1,Neutral,0.937348,1
fer0030719.png,Surprise,Neutral,0.608244,0,Neutral,0.781398,0,Neutral,0.875476,0,Neutral,0.894067,0
fer0030720.png,Happiness,Happiness,0.990196,1,Happiness,0.976005,1,Happiness,0.976657,1,Happiness,0.982541,1
fer0030721.png,Happiness,Happiness,0.992323,1,Happiness,0.985395,1,Happiness,0.987252,1,Happiness,0.986509,1
fer0030722.png,Anger,Happiness,0.967999,0,Happiness,0.971416,0,Happiness,0.973660,0,Happiness,0.975588,0
fer0030723.png,Neutral,Sadness,0.831223,0,Sadness,0.688593,0,Sadness,0.693860,0,Sadness,0.680745,0
fer0030724.png,Sadness,Sadness,0.881273,1,Sadness,0.823897,1,Sadness,0.838393,1,Sadness,0.832337,1
fer0030725.png,Sadness,Sadness,0.861884,1,Sadness,0.570483,1,Sadness,0.525002,1,Neutral,0.561852,0
fer0030726.png,Happiness,Happiness,0.911110,1,Happiness,0.986414,1,Happiness,0.973514,1,Happiness,0.961773,1
fer0030727.png,Happiness,Happiness,0.993438,1,Happiness,0.968424,1,Happiness,0.977250,1,Happiness,0.976113,1
fer0030728.png,Neutral,Neutral,0.773687,1,Neutral,0.885102,1,Neutral,0.924422,1,Neutral,0.941318,1
fer0030729.png,Happiness,Happiness,0.995921,1,Happiness,0.996754,1,Happiness,0.998967,1,Happiness,0.999119,1
fer0030730.png,Happiness,Happiness,0.991112,1,Happiness,0.986393,1,Happiness,0.993106,1,Happiness,0.992728,1
fer0030731.png,Happiness,Sadness,0.824012,0,Sadness,0.760903,0,Sadness,0.779646,0,Sadness,0.750184,0
fer0030732.png,Happiness,Happiness,0.976111,1,Happiness,0.914083,1,Happiness,0.922174,1,Happiness,0.910722,1
fer0030733.png,Happiness,Happiness,0.806347,1,Happiness,0.813079,1,Happiness,0.736719,1,Happiness,0.723014,1
fer0030734.png,Neutral,Neutral,0.739323,1,Neutral,0.949132,1,Neutral,0.985907,1,Neutral,0.989528,1
fer0030735.png,Neutral,Neutral,0.717858,1,Neutral,0.824294,1,Neutral,0.946771,1,Neutral,0.961071,1
fer0030736.png,Surprise,Surprise,0.989546,1,Surprise,0.926763,1,Surprise,0.919836,1,Surprise,0.924677,1
fer0030737.png,Happiness,Neutral,0.735138,0,Neutral,0.641327,0,Neutral,0.730593,0,Neutral,0.720427,0
fer0030738.png,Surprise,Surprise,0.785036,1,Surprise,0.899864,1,Surprise,0.864220,1,Surprise,0.853462,1
fer0030739.png,Happiness,Happiness,0.948392,1,Happiness,0.979015,1,Happiness,0.989365,1,Happiness,0.984597,1
fer0030740.png,Neutral,Neutral,0.573600,1,Sadness,0.403741,0,Neutral,0.595108,1,Neutral,0.709034,1
fer0030741.png,Sadness,Sadness,0.996751,1,Sadness,0.989142,1,Sadness,0.986865,1,Sadness,0.991921,1
fer0030742.png,Neutral,Neutral,0.553663,1,Neutral,0.566367,1,Neutral,0.594495,1,Neutral,0.653948,1
fer0030743.png,Neutral,Neutral,0.982379,1,Neutral,0.993621,1,Neutral,0.995448,1,Neutral,0.996466,1
fer0030744.png,Sadness,Sadness,0.796601,1,Sadness,0.822648,1,Sadness,0.824841,1,Sadness,0.814369,1
fer0030745.png,Happiness,Happiness,0.934654,1,Happiness,0.889051,1,Happiness,0.916283,1,Happiness,0.931787,1
fer0030746.png,Surprise,Surprise,0.948115,1,Surprise,0.614042,1,Surprise,0.836566,1,Surprise,0.839132,1
fer0030747.png,Happiness,Happiness,0.998516,1,Happiness,0.966329,1,Happiness,0.988581,1,Happiness,0.989650,1
fer0030748.png,Happiness,Happiness,0.995832,1,Happiness,0.993441,1,Happiness,0.993900,1,Happiness,0.992637,1
fer0030749.png,Happiness,Happiness,0.997950,1,Happiness,0.996895,1,Happiness,0.997260,1,Happiness,0.996491,1
fer0030750.png,Happiness,Happiness,0.976859,1,Happiness,0.953472,1,Happiness,0.965576,1,Happiness,0.960886,1
fer0030751.png,Happiness,Happiness,0.988309,1,Happiness,0.983827,1,Happiness,0.975788,1,Happiness,0.976374,1
fer0030752.png,Happiness,Happiness,0.988087,1,Happiness,0.981567,1,Happiness,0.984755,1,Happiness,0.990053,1
fer0030753.png,Disgust,Disgust,0.521727,1,Disgust,0.805372,1,Disgust,0.921224,1,Disgust,0.924470,1
fer0030754.png,Neutral,Neutral,0.969134,1,Neutral,0.964530,1,Neutral,0.986000,1,Neutral,0.986266,1
fer0030755.png,Happiness,Happiness,0.964331,1,Happiness,0.914956,1,Happiness,0.953528,1,Happiness,0.969395,1
fer0030756.png,Anger,Neutral,0.646734,0,Neutral,0.528842,0,Happiness,0.494499,0,Happiness,0.482053,0
fer0030757.png,Happiness,Happiness,0.854925,1,Happiness,0.913039,1,Happiness,0.946596,1,Happiness,0.948747,1
fer0030758.png,Neutral,Neutral,0.939910,1,Neutral,0.960587,1,Neutral,0.992367,1,Neutral,0.993733,1
fer0030759.png,Anger,Anger,0.733908,1,Anger,0.767322,1,Anger,0.958675,1,Anger,0.956164,1
fer0030760.png,Happiness,Happiness,0.961073,1,Happiness,0.977564,1,Happiness,0.986723,1,Happiness,0.980359,1
fer0030761.png,Happiness,Happiness,0.997894,1,Happiness,0.992458,1,Happiness,0.996729,1,Happiness,0.997397,1
fer0030762.png,Happiness,Happiness,0.942767,1,Happiness,0.702906,1,Happiness,0.855538,1,Happiness,0.862934,1
fer0030763.png,Neutral,Sadness,0.592561,0,Sadness,0.513724,0,Neutral,0.590553,1,Neutral,0.597934,1
fer0030764.png,Sadness,Sadness,0.790632,1,Sadness,0.782416,1,Sadness,0.772302,1,Sadness,0.789392,1
fer0030765.png,Neutral,Sadness,0.500119,0,Neutral,0.898798,1,Neutral,0.920607,1,Neutral,0.949560,1
fer0030766.png,Neutral,Sadness,0.616476,0,Neutral,0.802907,1,Neutral,0.932743,1,Neutral,0.940111,1
fer0030767.png,Happiness,Happiness,0.995649,1,Happiness,0.995220,1,Happiness,0.996782,1,Happiness,0.996229,1
fer0030768.png,Neutral,Neutral,0.947748,1,Neutral,0.970267,1,Neutral,0.974925,1,Neutral,0.975820,1
fer0030769.png,Neutral,Neutral,0.530075,1,Neutral,0.962123,1,Neutral,0.966793,1,Neutral,0.943077,1
fer0030770.png,Anger,Sadness,0.536260,0,Happiness,0.399989,0,Happiness,0.278875,0,Fear,0.377915,0
fer0030771.png,Neutral,Neutral,0.716786,1,Neutral,0.863484,1,Neutral,0.765877,1,Neutral,0.742391,1
fer0030772.png,Neutral,Neutral,0.973615,1,Neutral,0.929250,1,Neutral,0.923995,1,Neutral,0.892959,1
fer0030773.png,Happiness,Happiness,0.986877,1,Happiness,0.991835,1,Happiness,0.991284,1,Happiness,0.992481,1
fer0030774.png,Happiness,Happiness,0.985212,1,Happiness,0.988988,1,Happiness,0.994013,1,Happiness,0.994478,1
fer0030775.png,Neutral,Sadness,0.626484,0,Neutral,0.676285,1,Neutral,0.865418,1,Neutral,0.884573,1
fer0030776.png,Happiness,Happiness,0.774159,1,Happiness,0.900580,1,Happiness,0.890268,1,Happiness,0.898764,1
fer0030777.png,Anger,Anger,0.816786,1,Anger,0.977353,1,Anger,0.988670,1,Anger,0.990255,1
fer0030778.png,Anger,Neutral,0.865293,0,Anger,0.893109,1,Anger,0.827220,1,Anger,0.747724,1
fer0030779.png,Happiness,Happiness,0.958902,1,Happiness,0.990351,1,Happiness,0.984800,1,Happiness,0.984639,1
fer0030780.png,Happiness,Happiness,0.953143,1,Happiness,0.881115,1,Happiness,0.983981,1,Happiness,0.981297,1
fer0030781.png,Neutral,Neutral,0.906182,1,Neutral,0.906298,1,Neutral,0.949240,1,Neutral,0.962485,1
fer0030782.png,Surprise,Neutral,0.454289,0,Fear,0.568461,0,Fear,0.549688,0,Fear,0.483701,0
fer0030783.png,Disgust,Disgust,0.601561,1,Disgust,0.844587,1,Disgust,0.875300,1,Disgust,0.886508,1
fer0030784.png,Happiness,Happiness,0.994618,1,Happiness,0.986766,1,Happiness,0.970306,1,Happiness,0.976111,1
fer0030785.png,Neutral,Neutral,0.886665,1,Neutral,0.982614,1,Neutral,0.986477,1,Neutral,0.990000,1
fer0030786.png,Happiness,Happiness,0.937942,1,Happiness,0.951696,1,Happiness,0.980475,1,Happiness,0.984325,1
fer0030787.png,Neutral,Neutral,0.558680,1,Neutral,0.864002,1,Neutral,0.758024,1,Neutral,0.732828,1
fer0030788.png,Sadness,Sadness,0.424533,1,Neutral,0.688452,0,Neutral,0.786460,0,Neutral,0.785653,0
fer0030789.png,Happiness,Happiness,0.988008,1,Happiness,0.984229,1,Happiness,0.987661,1,Happiness,0.987080,1
fer0030790.png,Happiness,Surprise,0.718255,0,Surprise,0.693366,0,Surprise,0.697918,0,Surprise,0.639413,0
fer0030791.png,Surprise,Surprise,0.992212,1,Surprise,0.995757,1,Surprise,0.995880,1,Surprise,0.996528,1
fer0030792.png,Neutral,Sadness,0.520936,0,Sadness,0.566642,0,Neutral,0.521914,1,Neutral,0.578786,1
fer0030793.png,Surprise,Neutral,0.666115,0,Happiness,0.723575,0,Happiness,0.528755,0,Neutral,0.536983,0
fer0030794.png,Neutral,Neutral,0.883028,1,Neutral,0.826805,1,Neutral,0.876855,1,Neutral,0.898512,1
fer0030795.png,Happiness,Happiness,0.923592,1,Happiness,0.956326,1,Happiness,0.988713,1,Happiness,0.991399,1
fer0030796.png,Happiness,Happiness,0.691763,1,Happiness,0.971514,1,Happiness,0.980288,1,Happiness,0.974154,1
fer0030797.png,Anger,Anger,0.935783,1,Anger,0.987410,1,Anger,0.982994,1,Anger,0.979684,1
fer0030798.png,Surprise,Surprise,0.978212,1,Surprise,0.967141,1,Surprise,0.979858,1,Surprise,0.981633,1
fer0030799.png,Happiness,Happiness,0.986196,1,Happiness,0.986397,1,Happiness,0.992178,1,Happiness,0.995480,1
fer0030800.png,Happiness,Happiness,0.948913,1,Happiness,0.971381,1,Happiness,0.972119,1,Happiness,0.971326,1
fer0030801.png,Surprise,Surprise,0.992989,1,Surprise,0.994398,1,Surprise,0.995416,1,Surprise,0.995543,1
fer0030802.png,Neutral,Neutral,0.848345,1,Neutral,0.819606,1,Neutral,0.853735,1,Neutral,0.835302,1
fer0030803.png,Neutral,Neutral,0.831040,1,Neutral,0.932290,1,Neutral,0.914297,1,Neutral,0.941269,1
fer0030804.png,Sadness,Fear,0.648371,0,Surprise,0.426737,0,Happiness,0.357430,0,Happiness,0.335864,0
fer0030805.png,Sadness,Sadness,0.792463,1,Sadness,0.661865,1,Sadness,0.681963,1,Sadness,0.686887,1
fer0030806.png,Happiness,Happiness,0.899073,1,Happiness,0.925005,1,Happiness,0.937550,1,Happiness,0.933971,1
fer0030807.png,Contempt,Sadness,0.669316,0,Neutral,0.633964,0,Neutral,0.623082,0,Neutral,0.671005,0
fer0030808.png,Neutral,Neutral,0.917279,1,Neutral,0.942236,1,Neutral,0.967815,1,Neutral,0.972238,1
fer0030809.png,Neutral,Sadness,0.679966,0,Neutral,0.787990,1,Neutral,0.636257,1,Neutral,0.748735,1
fer0030810.png,Happiness,Happiness,0.958869,1,Happiness,0.966728,1,Happiness,0.935147,1,Happiness,0.906119,1
fer0030811.png,Happiness,Neutral,0.661301,0,Neutral,0.664556,0,Neutral,0.593213,0,Neutral,0.642861,0
fer0030812.png,Anger,Anger,0.994440,1,Anger,0.977124,1,Anger,0.988065,1,Anger,0.988245,1
fer0030813.png,Neutral,Neutral,0.810205,1,Neutral,0.887224,1,Neutral,0.922675,1,Neutral,0.911502,1
fer0030814.png,Surprise,Neutral,0.452387,0,Happiness,0.567537,0,Happiness,0.511997,0,Neutral,0.510116,0
fer0030815.png,Anger,Anger,0.738591,1,Anger,0.952295,1,Anger,0.947199,1,Anger,0.935979,1
fer0030816.png,Happiness,Happiness,0.632762,1,Happiness,0.937628,1,Happiness,0.924480,1,Happiness,0.913051,1
fer0030817.png,Neutral,Neutral,0.974104,1,Neutral,0.973273,1,Neutral,0.951771,1,Neutral,0.933653,1
fer0030818.png,Surprise,Surprise,0.980391,1,Surprise,0.827431,1,Surprise,0.951063,1,Surprise,0.971931,1
fer0030819.png,Happiness,Happiness,0.996355,1,Happiness,0.995881,1,Happiness,0.995475,1,Happiness,0.994660,1
fer0030820.png,Neutral,Neutral,0.617489,1,Neutral,0.668727,1,Neutral,0.635555,1,Neutral,0.662067,1
fer0030821.png,Sadness,Sadness,0.925906,1,Sadness,0.943365,1,Sadness,0.921504,1,Sadness,0.901178,1
fer0030822.png,Happiness,Happiness,0.991768,1,Happiness,0.997826,1,Happiness,0.999142,1,Happiness,0.999129,1
fer0030823.png,Neutral,Neutral,0.757155,1,Neutral,0.797138,1,Neutral,0.837877,1,Neutral,0.863816,1
fer0030824.png,Surprise,Surprise,0.858266,1,Surprise,0.758899,1,Surprise,0.835246,1,Surprise,0.870939,1
fer0030825.png,Neutral,Sadness,0.596015,0,Neutral,0.763114,1,Neutral,0.883294,1,Neutral,0.863965,1
fer0030826.png,Anger,Happiness,0.698178,0,Happiness,0.817925,0,Anger,0.472379,1,Anger,0.699925,1
fer0030827.png,Happiness,Happiness,0.998402,1,Happiness,0.997667,1,Happiness,0.997137,1,Happiness,0.996565,1
fer0030828.png,Happiness,Happiness,0.995952,1,Happiness,0.995086,1,Happiness,0.996597,1,Happiness,0.995917,1
fer0030829.png,Happiness,Happiness,0.670317,1,Happiness,0.905706,1,Happiness,0.851743,1,Happiness,0.811930,1
fer0030830.png,Neutral,Neutral,0.792707,1,Neutral,0.567833,1,Neutral,0.813173,1,Neutral,0.853996,1
fer0030831.png,Happiness,Happiness,0.997918,1,Happiness,0.993183,1,Happiness,0.996469,1,Happiness,0.995491,1
fer0030832.png,Disgust,Anger,0.549757,0,Neutral,0.370064,0,Neutral,0.414986,0,Neutral,0.427530,0
fer0030833.png,Happiness,Happiness,0.959078,1,Happiness,0.924107,1,Happiness,0.965886,1,Happiness,0.968787,1
fer0030834.png,Neutral,Neutral,0.780517,1,Neutral,0.832385,1,Neutral,0.880546,1,Neutral,0.875217,1
fer0030835.png,Neutral,Neutral,0.879766,1,Neutral,0.984261,1,Neutral,0.993337,1,Neutral,0.994041,1
fer0030836.png,Neutral,Neutral,0.517399,1,Neutral,0.624585,1,Neutral,0.809289,1,Neutral,0.824626,1
fer0030837.png,Happiness,Happiness,0.992727,1,Happiness,0.970271,1,Happiness,0.977462,1,Happiness,0.979476,1
fer0030838.png,Sadness,Sadness,0.992654,1,Sadness,0.996062,1,Sadness,0.993230,1,Sadness,0.991730,1
fer0030839.png,Neutral,Neutral,0.859923,1,Neutral,0.828115,1,Neutral,0.837552,1,Neutral,0.844897,1
fer0030840.png,Happiness,Happiness,0.934612,1,Happiness,0.948119,1,Happiness,0.948983,1,Happiness,0.936414,1
fer0030841.png,Neutral,Neutral,0.899599,1,Neutral,0.960572,1,Neutral,0.990975,1,Neutral,0.990598,1
fer0030842.png,Happiness,Happiness,0.902354,1,Happiness,0.946431,1,Happiness,0.873754,1,Happiness,0.858839,1
fer0030843.png,Neutral,Neutral,0.606105,1,Neutral,0.859458,1,Neutral,0.933052,1,Neutral,0.926564,1
fer0030844.png,Neutral,Neutral,0.609087,1,Sadness,0.576684,0,Neutral,0.704513,1,Neutral,0.721381,1
fer0030845.png,Happiness,Happiness,0.996140,1,Happiness,0.995794,1,Happiness,0.995861,1,Happiness,0.995719,1
fer0030846.png,Happiness,Happiness,0.989737,1,Happiness,0.996656,1,Happiness,0.997374,1,Happiness,0.997259,1
fer0030847.png,Sadness,Sadness,0.760740,1,Sadness,0.641781,1,Sadness,0.700823,1,Sadness,0.709527,1
fer0030848.png,Neutral,Neutral,0.892193,1,Neutral,0.815909,1,Neutral,0.928015,1,Neutral,0.953078,1
fer0030849.png,Surprise,Neutral,0.414458,0,Surprise,0.902492,1,Surprise,0.607490,1,Surprise,0.536203,1
fer0030850.png,Fear,Fear,0.560475,1,Fear,0.722891,1,Fear,0.903971,1,Fear,0.923681,1
fer0030851.png,Neutral,Neutral,0.579001,1,Neutral,0.924096,1,Neutral,0.864671,1,Neutral,0.864541,1
fer0030852.png,Neutral,Sadness,0.886007,0,Sadness,0.596012,0,Sadness,0.734966,0,Sadness,0.726746,0
fer0030853.png,Sadness,Sadness,0.963250,1,Sadness,0.910785,1,Sadness,0.975850,1,Sadness,0.982854,1
fer0030854.png,Surprise,Surprise,0.961697,1,Surprise,0.983095,1,Surprise,0.966282,1,Surprise,0.959662,1
fer0030855.png,Anger,Fear,0.500896,0,Surprise,0.527940,0,Surprise,0.424454,0,Fear,0.436655,0
fer0030856.png,Anger,Anger,0.869403,1,Anger,0.984691,1,Anger,0.988157,1,Anger,0.983959,1
fer0030857.png,Neutral,Neutral,0.625246,1,Neutral,0.854770,1,Neutral,0.985308,1,Neutral,0.987629,1
fer0030858.png,Anger,Sadness,0.667765,0,Sadness,0.505344,0,Sadness,0.656880,0,Sadness,0.701100,0
fer0030859.png,Neutral,Sadness,0.808721,0,Sadness,0.603157,0,Sadness,0.619491,0,Sadness,0.501390,0
fer0030860.png,Surprise,Surprise,0.848770,1,Surprise,0.981656,1,Surprise,0.964310,1,Surprise,0.936134,1
fer0030861.png,Neutral,Sadness,0.534081,0,Neutral,0.880623,1,Neutral,0.769889,1,Neutral,0.637278,1
fer0030862.png,Sadness,Neutral,0.659314,0,Neutral,0.470271,0,Neutral,0.321029,0,Anger,0.432185,0
fer0030863.png,Happiness,Happiness,0.955003,1,Happiness,0.942919,1,Happiness,0.934982,1,Happiness,0.943154,1
fer0030864.png,Anger,Anger,0.384174,1,Happiness,0.877862,0,Happiness,0.890624,0,Happiness,0.847363,0
fer0030865.png,Neutral,Neutral,0.807292,1,Neutral,0.948905,1,Neutral,0.922685,1,Neutral,0.913035,1
fer0030866.png,Sadness,Sadness,0.493718,1,Sadness,0.705561,1,Fear,0.683117,0,Fear,0.747569,0
fer0030867.png,Neutral,Neutral,0.755090,1,Neutral,0.895255,1,Neutral,0.911785,1,Neutral,0.928413,1
fer0030868.png,Surprise,Sadness,0.737009,0,Surprise,0.742884,1,Surprise,0.547399,1,Surprise,0.529624,1
fer0030869.png,Happiness,Sadness,0.695017,0,Sadness,0.943484,0,Sadness,0.838788,0,Sadness,0.718839,0
fer0030870.png,Neutral,Neutral,0.835441,1,Neutral,0.881961,1,Neutral,0.905066,1,Neutral,0.873175,1
fer0030871.png,Anger,Anger,0.990701,1,Anger,0.988648,1,Anger,0.991733,1,Anger,0.990693,1
fer0030872.png,Surprise,Surprise,0.440505,1,Surprise,0.490223,1,Surprise,0.567093,1,Surprise,0.470259,1
fer0030873.png,Happiness,Happiness,0.996915,1,Happiness,0.996585,1,Happiness,0.996358,1,Happiness,0.997134,1
fer0030874.png,Surprise,Surprise,0.981810,1,Surprise,0.668297,1,Surprise,0.689073,1,Surprise,0.835518,1
fer0030875.png,Sadness,Sadness,0.516482,1,Sadness,0.694513,1,Sadness,0.688269,1,Sadness,0.623639,1
fer0030876.png,Happiness,Happiness,0.997068,1,Happiness,0.995236,1,Happiness,0.997067,1,Happiness,0.998152,1
fer0030877.png,Happiness,Anger,0.556618,0,Happiness,0.775167,1,Anger,0.650110,0,Anger,0.693392,0
fer0030878.png,Neutral,Sadness,0.849020,0,Neutral,0.612437,1,Neutral,0.814454,1,Neutral,0.775296,1
fer0030879.png,Neutral,Neutral,0.581648,1,Neutral,0.697777,1,Neutral,0.703136,1,Neutral,0.732672,1
fer0030880.png,Happiness,Happiness,0.982942,1,Happiness,0.936404,1,Happiness,0.945068,1,Happiness,0.958435,1
fer0030881.png,Anger,Fear,0.437428,0,Anger,0.473254,1,Anger,0.708838,1,Anger,0.678995,1
fer0030882.png,Sadness,Happiness,0.712110,0,Happiness,0.847423,0,Happiness,0.814433,0,Happiness,0.716715,0
fer0030883.png,Sadness,Sadness,0.807393,1,Sadness,0.744301,1,Sadness,0.760939,1,Sadness,0.761442,1
fer0030884.png,Neutral,Neutral,0.724141,1,Neutral,0.965711,1,Neutral,0.983085,1,Neutral,0.985385,1
fer0030885.png,Happiness,Happiness,0.991173,1,Happiness,0.973575,1,Happiness,0.959578,1,Happiness,0.952439,1
fer0030886.png,Happiness,Neutral,0.558790,0,Happiness,0.921813,1,Happiness,0.919280,1,Happiness,0.916539,1
fer0030887.png,Happiness,Happiness,0.893635,1,Happiness,0.954889,1,Happiness,0.970441,1,Happiness,0.970808,1
fer0030888.png,Sadness,Neutral,0.677068,0,Neutral,0.822483,0,Neutral,0.751731,0,Neutral,0.754718,0
fer0030889.png,Surprise,Anger,0.707853,0,Anger,0.763578,0,Anger,0.811341,0,Anger,0.746990,0
fer0030890.png,Happiness,Happiness,0.949051,1,Happiness,0.944101,1,Happiness,0.957426,1,Happiness,0.959584,1
fer0030891.png,Neutral,Neutral,0.989060,1,Neutral,0.939606,1,Neutral,0.984222,1,Neutral,0.989910,1
fer0030892.png,Neutral,Sadness,0.678718,0,Sadness,0.740798,0,Sadness,0.622028,0,Neutral,0.491469,1
fer0030893.png,Neutral,Neutral,0.534234,1,Anger,0.599753,0,Anger,0.658002,0,Anger,0.611493,0
fer0030894.png,Neutral,Neutral,0.689829,1,Happiness,0.758549,0,Happiness,0.616556,0,Happiness,0.508445,0
fer0030895.png,Happiness,Happiness,0.993859,1,Happiness,0.997403,1,Happiness,0.997427,1,Happiness,0.997029,1
fer0030896.png,Surprise,Sadness,0.518083,0,Surprise,0.722301,1,Surprise,0.720386,1,Surprise,0.715834,1
fer0030897.png,Anger,Neutral,0.528278,0,Sadness,0.893449,0,Sadness,0.681006,0,Sadness,0.608722,0
fer0030898.png,Neutral,Neutral,0.516213,1,Neutral,0.942363,1,Neutral,0.954757,1,Neutral,0.968202,1
fer0030899.png,Happiness,Neutral,0.631876,0,Neutral,0.470932,0,Happiness,0.719318,1,Happiness,0.753935,1
