filename,ground_truth,pred_with_clahe,conf_with_clahe,correct_with_clahe,pred_without_clahe,conf_without_clahe,correct_without_clahe
fer0030500.png,Surprise,Surprise,0.873096,1,Fear,0.522682,0
fer0030501.png,Sadness,Sadness,0.914037,1,Happiness,0.372464,0
fer0030502.png,Neutral,Neutral,0.899559,1,Neutral,0.838916,1
fer0030503.png,Happiness,Happiness,0.968937,1,Neutral,0.710893,0
fer0030504.png,Neutral,Neutral,0.791446,1,Neutral,0.968827,1
fer0030505.png,Fear,Fear,0.822370,1,Fear,0.690989,1
fer0030506.png,Surprise,Surprise,0.839497,1,Surprise,0.929539,1
fer0030507.png,Neutral,Neutral,0.972978,1,Neutral,0.929412,1
fer0030508.png,Happiness,Happiness,0.967004,1,Happiness,0.535574,1
fer0030509.png,Neutral,Neutral,0.837779,1,Neutral,0.715734,1
fer0030510.png,Surprise,Surprise,0.925958,1,Surprise,0.432174,1
fer0030511.png,Happiness,Happiness,0.992930,1,Happiness,0.846460,1
fer0030512.png,Surprise,Surprise,0.984672,1,Surprise,0.988401,1
fer0030513.png,Happiness,Happiness,0.990641,1,Happiness,0.988954,1
fer0030514.png,Neutral,Neutral,0.918066,1,Neutral,0.969452,1
fer0030515.png,Anger,Anger,0.985035,1,Anger,0.750851,1
fer0030516.png,Surprise,Surprise,0.978283,1,Surprise,0.990006,1
fer0030517.png,Happiness,Happiness,0.598561,1,Happiness,0.915760,1
fer0030518.png,Anger,Happiness,0.967586,0,Happiness,0.955653,0
fer0030519.png,Neutral,Neutral,0.981803,1,Neutral,0.977472,1
fer0030520.png,Sadness,Sadness,0.834265,1,Sadness,0.507024,1
fer0030521.png,Sadness,Sadness,0.950202,1,Sadness,0.982523,1
fer0030522.png,Surprise,Surprise,0.978017,1,Surprise,0.906381,1
fer0030523.png,Surprise,Surprise,0.983512,1,Surprise,0.748261,1
fer0030524.png,Surprise,Surprise,0.910899,1,Fear,0.561668,0
fer0030525.png,Fear,Fear,0.814707,1,Surprise,0.629200,0
fer0030526.png,Neutral,Neutral,0.952713,1,Neutral,0.864868,1
fer0030527.png,Sadness,Anger,0.832719,0,Anger,0.914341,0
fer0030528.png,Neutral,Sadness,0.944818,0,Sadness,0.859878,0
fer0030529.png,Happiness,Happiness,0.929954,1,Neutral,0.978485,0
fer0030530.png,Happiness,Happiness,0.989042,1,Happiness,0.989212,1
fer0030531.png,Anger,Anger,0.975500,1,Anger,0.987831,1
fer0030532.png,Neutral,Neutral,0.730068,1,Neutral,0.818904,1
fer0030533.png,Neutral,Neutral,0.591432,1,Neutral,0.897880,1
fer0030534.png,Happiness,Happiness,0.984695,1,Happiness,0.949421,1
fer0030535.png,Neutral,Sadness,0.504651,0,Neutral,0.888065,1
fer0030536.png,Happiness,Neutral,0.620725,0,Neutral,0.980947,0
fer0030537.png,Neutral,Neutral,0.510295,1,Neutral,0.545579,1
fer0030538.png,Surprise,Surprise,0.923989,1,Surprise,0.355655,1
fer0030539.png,Sadness,Sadness,0.906635,1,Sadness,0.688564,1
fer0030540.png,Neutral,Neutral,0.993167,1,Neutral,0.713830,1
fer0030541.png,Neutral,Neutral,0.928999,1,Neutral,0.971037,1
fer0030542.png,Neutral,Neutral,0.974243,1,Neutral,0.822307,1
fer0030543.png,Neutral,Neutral,0.843983,1,Neutral,0.939267,1
fer0030544.png,Neutral,Neutral,0.800547,1,Neutral,0.951028,1
fer0030545.png,Anger,Anger,0.873656,1,Happiness,0.710712,0
fer0030546.png,Surprise,Surprise,0.984932,1,Fear,0.486897,0
fer0030547.png,Sadness,Sadness,0.990588,1,Sadness,0.930668,1
fer0030548.png,Neutral,Neutral,0.993504,1,Neutral,0.989362,1
fer0030549.png,Surprise,Surprise,0.901353,1,Surprise,0.974888,1
fer0030550.png,Neutral,Neutral,0.916594,1,Neutral,0.957210,1
fer0030551.png,Surprise,Surprise,0.975911,1,Surprise,0.874900,1
fer0030552.png,Happiness,Neutral,0.702558,0,Neutral,0.773016,0
fer0030553.png,Anger,Anger,0.905767,1,Neutral,0.971386,0
fer0030554.png,Surprise,Surprise,0.966676,1,Surprise,0.972540,1
fer0030555.png,Sadness,Sadness,0.661729,1,Neutral,0.563753,0
fer0030556.png,Surprise,Surprise,0.818457,1,Surprise,0.509420,1
fer0030557.png,Sadness,Sadness,0.587760,1,Neutral,0.616296,0
fer0030558.png,Neutral,Neutral,0.544447,1,Neutral,0.736149,1
fer0030559.png,Sadness,Sadness,0.854597,1,Neutral,0.719056,0
fer0030560.png,Neutral,Neutral,0.969282,1,Sadness,0.556612,0
fer0030561.png,Happiness,Happiness,0.999540,1,Happiness,0.989315,1
fer0030562.png,Happiness,Happiness,0.985941,1,Happiness,0.974331,1
fer0030563.png,Happiness,Happiness,0.829660,1,Happiness,0.779443,1
fer0030564.png,Neutral,Neutral,0.964612,1,Neutral,0.941993,1
fer0030565.png,Disgust,Disgust,0.920160,1,Happiness,0.527273,0
fer0030566.png,Surprise,Surprise,0.946442,1,Surprise,0.902053,1
fer0030567.png,Neutral,Sadness,0.612559,0,Neutral,0.606125,1
fer0030568.png,Sadness,Sadness,0.764741,1,Neutral,0.697769,0
fer0030569.png,Neutral,Neutral,0.992229,1,Neutral,0.899863,1
fer0030570.png,Surprise,Surprise,0.766530,1,Neutral,0.925337,0
fer0030571.png,Sadness,Neutral,0.750585,0,Neutral,0.961355,0
fer0030572.png,Happiness,Happiness,0.993341,1,Happiness,0.991356,1
fer0030573.png,Neutral,Neutral,0.983488,1,Neutral,0.916606,1
fer0030574.png,Surprise,Surprise,0.553839,1,Neutral,0.496428,0
fer0030575.png,Neutral,Neutral,0.919130,1,Neutral,0.960176,1
fer0030576.png,Neutral,Neutral,0.847908,1,Happiness,0.483646,0
fer0030577.png,Happiness,Happiness,0.960854,1,Happiness,0.863016,1
fer0030578.png,Happiness,Happiness,0.920285,1,Happiness,0.950584,1
fer0030579.png,Neutral,Neutral,0.849967,1,Neutral,0.583647,1
fer0030580.png,Neutral,Neutral,0.578390,1,Neutral,0.789570,1
fer0030581.png,Sadness,Sadness,0.685504,1,Neutral,0.616443,0
fer0030582.png,Contempt,Neutral,0.663166,0,Neutral,0.701342,0
fer0030583.png,Sadness,Neutral,0.560922,0,Neutral,0.772590,0
fer0030584.png,Surprise,Surprise,0.624579,1,Surprise,0.713366,1
fer0030585.png,Sadness,Sadness,0.897427,1,Neutral,0.828229,0
fer0030586.png,Neutral,Neutral,0.899760,1,Neutral,0.965052,1
fer0030587.png,Happiness,Neutral,0.646283,0,Neutral,0.981836,0
fer0030588.png,Neutral,Neutral,0.847796,1,Neutral,0.933431,1
fer0030589.png,Happiness,Happiness,0.941719,1,Neutral,0.663232,0
fer0030590.png,Happiness,Happiness,0.900548,1,Neutral,0.933714,0
fer0030591.png,Neutral,Neutral,0.844351,1,Happiness,0.843866,0
fer0030592.png,Neutral,Neutral,0.965120,1,Neutral,0.991925,1
fer0030593.png,Happiness,Happiness,0.991570,1,Happiness,0.989183,1
fer0030594.png,Happiness,Happiness,0.985344,1,Happiness,0.994352,1
fer0030595.png,Surprise,Surprise,0.971523,1,Surprise,0.739127,1
fer0030596.png,Neutral,Neutral,0.910272,1,Neutral,0.896511,1
fer0030597.png,Sadness,Sadness,0.502152,1,Neutral,0.839701,0
fer0030598.png,Happiness,Happiness,0.463665,1,Happiness,0.390143,1
fer0030599.png,Neutral,Disgust,0.468491,0,Sadness,0.672163,0
fer0030600.png,Sadness,Sadness,0.689764,1,Neutral,0.760299,0
fer0030601.png,Happiness,Happiness,0.996475,1,Happiness,0.927187,1
fer0030602.png,Happiness,Happiness,0.826215,1,Neutral,0.977979,0
fer0030603.png,Neutral,Neutral,0.790740,1,Neutral,0.800110,1
fer0030604.png,Happiness,Happiness,0.641593,1,Neutral,0.817554,0
fer0030605.png,Happiness,Happiness,0.991988,1,Happiness,0.988448,1
fer0030606.png,Sadness,Neutral,0.358976,0,Neutral,0.759954,0
fer0030607.png,Surprise,Surprise,0.604976,1,Neutral,0.429163,0
fer0030608.png,Happiness,Happiness,0.867666,1,Neutral,0.634256,0
fer0030609.png,Happiness,Happiness,0.982750,1,Neutral,0.561619,0
fer0030610.png,Neutral,Neutral,0.973203,1,Neutral,0.919468,1
fer0030611.png,Neutral,Sadness,0.623023,0,Neutral,0.850679,1
fer0030612.png,Neutral,Neutral,0.977788,1,Neutral,0.993317,1
fer0030613.png,Neutral,Neutral,0.848117,1,Neutral,0.987144,1
fer0030614.png,Happiness,Happiness,0.983682,1,Neutral,0.804818,0
fer0030615.png,Neutral,Neutral,0.526271,1,Neutral,0.722553,1
fer0030616.png,Sadness,Happiness,0.897213,0,Happiness,0.893395,0
fer0030617.png,Neutral,Neutral,0.721829,1,Sadness,0.556661,0
fer0030618.png,Neutral,Surprise,0.573644,0,Neutral,0.915374,1
fer0030619.png,Happiness,Happiness,0.963962,1,Happiness,0.804466,1
fer0030620.png,Contempt,Neutral,0.700147,0,Neutral,0.950052,0
fer0030621.png,Sadness,Sadness,0.900475,1,Sadness,0.755408,1
fer0030622.png,Anger,Anger,0.647842,1,Anger,0.837151,1
fer0030623.png,Happiness,Happiness,0.971302,1,Happiness,0.570434,1
fer0030624.png,Happiness,Sadness,0.482667,0,Sadness,0.507276,0
fer0030625.png,Neutral,Sadness,0.799419,0,Neutral,0.954223,1
fer0030626.png,Happiness,Happiness,0.863666,1,Happiness,0.994443,1
fer0030627.png,Neutral,Neutral,0.994741,1,Neutral,0.911564,1
fer0030628.png,Sadness,Neutral,0.528311,0,Neutral,0.554180,0
fer0030629.png,Neutral,Neutral,0.810522,1,Neutral,0.661178,1
fer0030630.png,Happiness,Happiness,0.558915,1,Happiness,0.838959,1
fer0030631.png,Sadness,Sadness,0.915307,1,Sadness,0.822192,1
fer0030632.png,Neutral,Neutral,0.876709,1,Neutral,0.915974,1
fer0030633.png,Neutral,Sadness,0.781242,0,Neutral,0.763212,1
fer0030634.png,Anger,Anger,0.994329,1,Anger,0.993753,1
fer0030635.png,Neutral,Neutral,0.801154,1,Neutral,0.823925,1
fer0030636.png,Neutral,Neutral,0.691529,1,Neutral,0.962658,1
fer0030637.png,Sadness,Sadness,0.608378,1,Neutral,0.665890,0
fer0030638.png,Neutral,Anger,0.673618,0,Neutral,0.788668,1
fer0030639.png,Surprise,Surprise,0.978880,1,Surprise,0.357144,1
fer0030640.png,Neutral,Neutral,0.965135,1,Neutral,0.819440,1
fer0030641.png,Surprise,Surprise,0.582975,1,Surprise,0.536050,1
fer0030642.png,Sadness,Sadness,0.624083,1,Sadness,0.836513,1
fer0030643.png,Neutral,Happiness,0.912784,0,Surprise,0.373912,0
fer0030644.png,Anger,Anger,0.980274,1,Neutral,0.625858,0
fer0030645.png,Happiness,Neutral,0.515292,0,Neutral,0.823590,0
fer0030646.png,Surprise,Surprise,0.516638,1,Surprise,0.498386,1
fer0030647.png,Neutral,Neutral,0.980954,1,Neutral,0.915775,1
fer0030648.png,Fear,Fear,0.947300,1,Fear,0.499894,1
fer0030649.png,Neutral,Neutral,0.932741,1,Neutral,0.975020,1
fer0030650.png,Surprise,Surprise,0.860954,1,Surprise,0.835455,1
fer0030651.png,Surprise,Surprise,0.993004,1,Surprise,0.964637,1
fer0030652.png,Sadness,Fear,0.648716,0,Sadness,0.518165,1
fer0030653.png,Neutral,Neutral,0.954616,1,Neutral,0.948265,1
fer0030654.png,Sadness,Neutral,0.616905,0,Neutral,0.607030,0
fer0030655.png,Happiness,Sadness,0.620725,0,Sadness,0.446404,0
fer0030656.png,Sadness,Neutral,0.802664,0,Neutral,0.964846,0
fer0030657.png,Neutral,Neutral,0.711081,1,Neutral,0.921277,1
fer0030658.png,Anger,Sadness,0.752586,0,Sadness,0.568027,0
fer0030659.png,Happiness,Happiness,0.906966,1,Neutral,0.915769,0
fer0030660.png,Anger,Anger,0.960195,1,Anger,0.780177,1
fer0030661.png,Neutral,Neutral,0.929974,1,Neutral,0.714019,1
fer0030662.png,Happiness,Happiness,0.988914,1,Fear,0.821827,0
fer0030663.png,Surprise,Surprise,0.755766,1,Surprise,0.867445,1
fer0030664.png,Surprise,Surprise,0.825762,1,Surprise,0.737868,1
fer0030665.png,Surprise,Neutral,0.571599,0,Surprise,0.762194,1
fer0030666.png,Happiness,Neutral,0.670668,0,Neutral,0.652680,0
fer0030667.png,Disgust,Neutral,0.528328,0,Neutral,0.974151,0
fer0030668.png,Neutral,Neutral,0.846081,1,Neutral,0.585631,1
fer0030669.png,Neutral,Neutral,0.567724,1,Neutral,0.941830,1
fer0030670.png,Anger,Happiness,0.893475,0,Happiness,0.711555,0
fer0030671.png,Neutral,Neutral,0.975561,1,Neutral,0.617846,1
fer0030672.png,Fear,Surprise,0.692704,0,Surprise,0.325188,0
fer0030673.png,Neutral,Fear,0.940504,0,Surprise,0.461693,0
fer0030674.png,Happiness,Happiness,0.993433,1,Happiness,0.994527,1
fer0030675.png,Sadness,Sadness,0.976310,1,Sadness,0.972935,1
fer0030676.png,Surprise,Surprise,0.981025,1,Surprise,0.924676,1
fer0030677.png,Neutral,Neutral,0.986942,1,Neutral,0.922000,1
fer0030678.png,Neutral,Neutral,0.768773,1,Neutral,0.920380,1
fer0030679.png,Neutral,Neutral,0.919933,1,Neutral,0.920351,1
fer0030680.png,Happiness,Happiness,0.996981,1,Happiness,0.991452,1
fer0030681.png,Neutral,Neutral,0.573555,1,Neutral,0.902533,1
fer0030682.png,Neutral,Neutral,0.786167,1,Neutral,0.384884,1
fer0030683.png,Surprise,Fear,0.550972,0,Surprise,0.599154,1
fer0030684.png,Neutral,Neutral,0.636975,1,Neutral,0.889176,1
fer0030685.png,Happiness,Happiness,0.997481,1,Happiness,0.981472,1
fer0030686.png,Disgust,Disgust,0.928314,1,Anger,0.709672,0
fer0030687.png,Neutral,Neutral,0.889080,1,Neutral,0.938934,1
fer0030688.png,Neutral,Sadness,0.707924,0,Neutral,0.550507,1
fer0030689.png,Anger,Sadness,0.845442,0,Neutral,0.927716,0
fer0030690.png,Neutral,Happiness,0.518659,0,Neutral,0.585572,1
fer0030691.png,Neutral,Neutral,0.839624,1,Neutral,0.988346,1
fer0030692.png,Neutral,Neutral,0.719229,1,Neutral,0.953238,1
fer0030693.png,Happiness,Happiness,0.831193,1,Neutral,0.432508,0
fer0030694.png,Surprise,Surprise,0.982589,1,Surprise,0.875708,1
fer0030695.png,Anger,Anger,0.915300,1,Happiness,0.686128,0
fer0030696.png,Happiness,Happiness,0.968419,1,Happiness,0.618926,1
fer0030697.png,Happiness,Happiness,0.963973,1,Happiness,0.950100,1
fer0030698.png,Surprise,Disgust,0.497381,0,Sadness,0.701735,0
fer0030699.png,Anger,Anger,0.886320,1,Anger,0.646777,1
fer0030700.png,Neutral,Neutral,0.975649,1,Neutral,0.882994,1
fer0030701.png,Neutral,Neutral,0.836474,1,Neutral,0.870423,1
fer0030702.png,Happiness,Happiness,0.758902,1,Fear,0.402472,0
fer0030703.png,Surprise,Surprise,0.966493,1,Surprise,0.600268,1
fer0030704.png,Happiness,Happiness,0.912143,1,Happiness,0.797685,1
fer0030705.png,Happiness,Happiness,0.992344,1,Neutral,0.567133,0
fer0030706.png,Neutral,Neutral,0.575296,1,Neutral,0.533718,1
fer0030707.png,Neutral,Neutral,0.989431,1,Neutral,0.977057,1
fer0030708.png,Anger,Anger,0.942944,1,Anger,0.899540,1
fer0030709.png,Neutral,Neutral,0.940857,1,Neutral,0.829145,1
fer0030710.png,Neutral,Neutral,0.886155,1,Neutral,0.921087,1
fer0030711.png,Neutral,Neutral,0.734271,1,Neutral,0.938358,1
fer0030712.png,Surprise,Surprise,0.988818,1,Surprise,0.958102,1
fer0030713.png,Neutral,Neutral,0.780743,1,Neutral,0.738341,1
fer0030714.png,Neutral,Sadness,0.548162,0,Sadness,0.539743,0
fer0030715.png,Neutral,Neutral,0.771575,1,Neutral,0.763863,1
fer0030716.png,Neutral,Sadness,0.643323,0,Sadness,0.546571,0
fer0030717.png,Surprise,Surprise,0.676225,1,Fear,0.602764,0
fer0030718.png,Neutral,Neutral,0.923142,1,Neutral,0.954409,1
fer0030719.png,Surprise,Neutral,0.875476,0,Neutral,0.822209,0
fer0030720.png,Happiness,Happiness,0.976657,1,Happiness,0.846967,1
fer0030721.png,Happiness,Happiness,0.987252,1,Neutral,0.601870,0
fer0030722.png,Anger,Happiness,0.973660,0,Happiness,0.461828,0
fer0030723.png,Neutral,Sadness,0.693860,0,Sadness,0.704119,0
fer0030724.png,Sadness,Sadness,0.838393,1,Neutral,0.538335,0
fer0030725.png,Sadness,Sadness,0.525002,1,Neutral,0.699634,0
fer0030726.png,Happiness,Happiness,0.973514,1,Happiness,0.927689,1
fer0030727.png,Happiness,Happiness,0.977250,1,Happiness,0.974516,1
fer0030728.png,Neutral,Neutral,0.924422,1,Neutral,0.890943,1
fer0030729.png,Happiness,Happiness,0.998967,1,Happiness,0.678568,1
fer0030730.png,Happiness,Happiness,0.993106,1,Happiness,0.821464,1
fer0030731.png,Happiness,Sadness,0.779646,0,Sadness,0.648143,0
fer0030732.png,Happiness,Happiness,0.922174,1,Happiness,0.988908,1
fer0030733.png,Happiness,Happiness,0.736719,1,Surprise,0.622643,0
fer0030734.png,Neutral,Neutral,0.985907,1,Neutral,0.988367,1
fer0030735.png,Neutral,Neutral,0.946771,1,Neutral,0.932800,1
fer0030736.png,Surprise,Surprise,0.919836,1,Surprise,0.976066,1
fer0030737.png,Happiness,Neutral,0.730593,0,Neutral,0.526622,0
fer0030738.png,Surprise,Surprise,0.864220,1,Fear,0.408822,0
fer0030739.png,Happiness,Happiness,0.989365,1,Happiness,0.965078,1
fer0030740.png,Neutral,Neutral,0.595108,1,Sadness,0.717584,0
fer0030741.png,Sadness,Sadness,0.986865,1,Sadness,0.847814,1
fer0030742.png,Neutral,Neutral,0.594495,1,Neutral,0.693058,1
fer0030743.png,Neutral,Neutral,0.995448,1,Neutral,0.810282,1
fer0030744.png,Sadness,Sadness,0.824841,1,Sadness,0.581589,1
fer0030745.png,Happiness,Happiness,0.916283,1,Neutral,0.638233,0
fer0030746.png,Surprise,Surprise,0.836566,1,Surprise,0.677130,1
fer0030747.png,Happiness,Happiness,0.988581,1,Happiness,0.945203,1
fer0030748.png,Happiness,Happiness,0.993900,1,Happiness,0.962756,1
fer0030749.png,Happiness,Happiness,0.997260,1,Happiness,0.939597,1
fer0030750.png,Happiness,Happiness,0.965576,1,Happiness,0.687409,1
fer0030751.png,Happiness,Happiness,0.975788,1,Happiness,0.959230,1
fer0030752.png,Happiness,Happiness,0.984755,1,Happiness,0.634579,1
fer0030753.png,Disgust,Disgust,0.921224,1,Sadness,0.699537,0
fer0030754.png,Neutral,Neutral,0.986000,1,Neutral,0.977478,1
fer0030755.png,Happiness,Happiness,0.953528,1,Neutral,0.573656,0
fer0030756.png,Anger,Happiness,0.494499,0,Neutral,0.654058,0
fer0030757.png,Happiness,Happiness,0.946596,1,Neutral,0.780890,0
fer0030758.png,Neutral,Neutral,0.992367,1,Neutral,0.943090,1
fer0030759.png,Anger,Anger,0.958675,1,Anger,0.977663,1
fer0030760.png,Happiness,Happiness,0.986723,1,Happiness,0.995178,1
fer0030761.png,Happiness,Happiness,0.996729,1,Happiness,0.995206,1
fer0030762.png,Happiness,Happiness,0.855538,1,Happiness,0.719982,1
fer0030763.png,Neutral,Neutral,0.590553,1,Neutral,0.951916,1
fer0030764.png,Sadness,Sadness,0.772302,1,Sadness,0.720696,1
fer0030765.png,Neutral,Neutral,0.920607,1,Neutral,0.953891,1
fer0030766.png,Neutral,Neutral,0.932743,1,Neutral,0.692371,1
fer0030767.png,Happiness,Happiness,0.996782,1,Happiness,0.947473,1
fer0030768.png,Neutral,Neutral,0.974925,1,Surprise,0.487376,0
fer0030769.png,Neutral,Neutral,0.966793,1,Neutral,0.973154,1
fer0030770.png,Anger,Happiness,0.278875,0,Neutral,0.602814,0
fer0030771.png,Neutral,Neutral,0.765877,1,Neutral,0.819857,1
fer0030772.png,Neutral,Neutral,0.923995,1,Neutral,0.625014,1
fer0030773.png,Happiness,Happiness,0.991284,1,Happiness,0.729915,1
fer0030774.png,Happiness,Happiness,0.994013,1,Happiness,0.811224,1
fer0030775.png,Neutral,Neutral,0.865418,1,Neutral,0.979080,1
fer0030776.png,Happiness,Happiness,0.890268,1,Happiness,0.673581,1
fer0030777.png,Anger,Anger,0.988670,1,Anger,0.863393,1
fer0030778.png,Anger,Anger,0.827220,1,Anger,0.681674,1
fer0030779.png,Happiness,Happiness,0.984800,1,Happiness,0.797358,1
fer0030780.png,Happiness,Happiness,0.983981,1,Happiness,0.893728,1
fer0030781.png,Neutral,Neutral,0.949240,1,Neutral,0.907522,1
fer0030782.png,Surprise,Fear,0.549688,0,Fear,0.633215,0
fer0030783.png,Disgust,Disgust,0.875300,1,Anger,0.673483,0
fer0030784.png,Happiness,Happiness,0.970306,1,Happiness,0.979177,1
fer0030785.png,Neutral,Neutral,0.986477,1,Neutral,0.982101,1
fer0030786.png,Happiness,Happiness,0.980475,1,Happiness,0.815552,1
fer0030787.png,Neutral,Neutral,0.758024,1,Neutral,0.629905,1
fer0030788.png,Sadness,Neutral,0.786460,0,Neutral,0.969835,0
fer0030789.png,Happiness,Happiness,0.987661,1,Happiness,0.959675,1
fer0030790.png,Happiness,Surprise,0.697918,0,Surprise,0.564243,0
fer0030791.png,Surprise,Surprise,0.995880,1,Surprise,0.797462,1
fer0030792.png,Neutral,Neutral,0.521914,1,Neutral,0.956138,1
fer0030793.png,Surprise,Happiness,0.528755,0,Happiness,0.511029,0
fer0030794.png,Neutral,Neutral,0.876855,1,Neutral,0.915097,1
fer0030795.png,Happiness,Happiness,0.988713,1,Neutral,0.947804,0
fer0030796.png,Happiness,Happiness,0.980288,1,Happiness,0.881549,1
fer0030797.png,Anger,Anger,0.982994,1,Happiness,0.839513,0
fer0030798.png,Surprise,Surprise,0.979858,1,Surprise,0.968440,1
fer0030799.png,Happiness,Happiness,0.992178,1,Neutral,0.495589,0
fer0030800.png,Happiness,Happiness,0.972119,1,Happiness,0.989865,1
fer0030801.png,Surprise,Surprise,0.995416,1,Surprise,0.987251,1
fer0030802.png,Neutral,Neutral,0.853735,1,Neutral,0.933227,1
fer0030803.png,Neutral,Neutral,0.914297,1,Neutral,0.992728,1
fer0030804.png,Sadness,Happiness,0.357430,0,Fear,0.369996,0
fer0030805.png,Sadness,Sadness,0.681963,1,Neutral,0.628799,0
fer0030806.png,Happiness,Happiness,0.937550,1,Happiness,0.670740,1
fer0030807.png,Contempt,Neutral,0.623082,0,Neutral,0.913997,0
fer0030808.png,Neutral,Neutral,0.967815,1,Neutral,0.955942,1
fer0030809.png,Neutral,Neutral,0.636257,1,Neutral,0.978680,1
fer0030810.png,Happiness,Happiness,0.935147,1,Happiness,0.952683,1
fer0030811.png,Happiness,Neutral,0.593213,0,Neutral,0.886555,0
fer0030812.png,Anger,Anger,0.988065,1,Anger,0.788769,1
fer0030813.png,Neutral,Neutral,0.922675,1,Neutral,0.835435,1
fer0030814.png,Surprise,Happiness,0.511997,0,Neutral,0.583811,0
fer0030815.png,Anger,Anger,0.947199,1,Happiness,0.923699,0
fer0030816.png,Happiness,Happiness,0.924480,1,Neutral,0.894278,0
fer0030817.png,Neutral,Neutral,0.951771,1,Neutral,0.927921,1
fer0030818.png,Surprise,Surprise,0.951063,1,Neutral,0.861671,0
fer0030819.png,Happiness,Happiness,0.995475,1,Happiness,0.985557,1
fer0030820.png,Neutral,Neutral,0.635555,1,Neutral,0.941203,1
fer0030821.png,Sadness,Sadness,0.921504,1,Sadness,0.880758,1
fer0030822.png,Happiness,Happiness,0.999142,1,Happiness,0.976141,1
fer0030823.png,Neutral,Neutral,0.837877,1,Neutral,0.780894,1
fer0030824.png,Surprise,Surprise,0.835246,1,Surprise,0.727883,1
fer0030825.png,Neutral,Neutral,0.883294,1,Neutral,0.786094,1
fer0030826.png,Anger,Anger,0.472379,1,Happiness,0.696540,0
fer0030827.png,Happiness,Happiness,0.997137,1,Happiness,0.998672,1
fer0030828.png,Happiness,Happiness,0.996597,1,Happiness,0.927483,1
fer0030829.png,Happiness,Happiness,0.851743,1,Happiness,0.484186,1
fer0030830.png,Neutral,Neutral,0.813173,1,Neutral,0.949478,1
fer0030831.png,Happiness,Happiness,0.996469,1,Happiness,0.949146,1
fer0030832.png,Disgust,Neutral,0.414986,0,Neutral,0.791683,0
fer0030833.png,Happiness,Happiness,0.965886,1,Happiness,0.960382,1
fer0030834.png,Neutral,Neutral,0.880546,1,Neutral,0.474557,1
fer0030835.png,Neutral,Neutral,0.993337,1,Neutral,0.970307,1
fer0030836.png,Neutral,Neutral,0.809289,1,Neutral,0.841418,1
fer0030837.png,Happiness,Happiness,0.977462,1,Happiness,0.962744,1
fer0030838.png,Sadness,Sadness,0.993230,1,Sadness,0.993284,1
fer0030839.png,Neutral,Neutral,0.837552,1,Neutral,0.728071,1
fer0030840.png,Happiness,Happiness,0.948983,1,Happiness,0.793383,1
fer0030841.png,Neutral,Neutral,0.990975,1,Neutral,0.994806,1
fer0030842.png,Happiness,Happiness,0.873754,1,Happiness,0.756430,1
fer0030843.png,Neutral,Neutral,0.933052,1,Neutral,0.882399,1
fer0030844.png,Neutral,Neutral,0.704513,1,Neutral,0.825240,1
fer0030845.png,Happiness,Happiness,0.995861,1,Happiness,0.929813,1
fer0030846.png,Happiness,Happiness,0.997374,1,Happiness,0.994349,1
fer0030847.png,Sadness,Sadness,0.700823,1,Neutral,0.620798,0
fer0030848.png,Neutral,Neutral,0.928015,1,Neutral,0.982395,1
fer0030849.png,Surprise,Surprise,0.607490,1,Neutral,0.611922,0
fer0030850.png,Fear,Fear,0.903971,1,Sadness,0.667237,0
fer0030851.png,Neutral,Neutral,0.864671,1,Neutral,0.956351,1
fer0030852.png,Neutral,Sadness,0.734966,0,Neutral,0.965483,1
fer0030853.png,Sadness,Sadness,0.975850,1,Neutral,0.742899,0
fer0030854.png,Surprise,Surprise,0.966282,1,Surprise,0.980319,1
fer0030855.png,Anger,Surprise,0.424454,0,Happiness,0.840049,0
fer0030856.png,Anger,Anger,0.988157,1,Anger,0.586585,1
fer0030857.png,Neutral,Neutral,0.985308,1,Neutral,0.945632,1
fer0030858.png,Anger,Sadness,0.656880,0,Neutral,0.645768,0
fer0030859.png,Neutral,Sadness,0.619491,0,Sadness,0.566934,0
fer0030860.png,Surprise,Surprise,0.964310,1,Surprise,0.931446,1
fer0030861.png,Neutral,Neutral,0.769889,1,Neutral,0.595382,1
fer0030862.png,Sadness,Neutral,0.321029,0,Sadness,0.417581,1
fer0030863.png,Happiness,Happiness,0.934982,1,Sadness,0.434400,0
fer0030864.png,Anger,Happiness,0.890624,0,Neutral,0.533148,0
fer0030865.png,Neutral,Neutral,0.922685,1,Neutral,0.863924,1
fer0030866.png,Sadness,Fear,0.683117,0,Sadness,0.576254,1
fer0030867.png,Neutral,Neutral,0.911785,1,Neutral,0.891455,1
fer0030868.png,Surprise,Surprise,0.547399,1,Surprise,0.756308,1
fer0030869.png,Happiness,Sadness,0.838788,0,Sadness,0.527754,0
fer0030870.png,Neutral,Neutral,0.905066,1,Neutral,0.659438,1
fer0030871.png,Anger,Anger,0.991733,1,Anger,0.996003,1
fer0030872.png,Surprise,Surprise,0.567093,1,Neutral,0.413423,0
fer0030873.png,Happiness,Happiness,0.996358,1,Happiness,0.999160,1
fer0030874.png,Surprise,Surprise,0.689073,1,Surprise,0.487457,1
fer0030875.png,Sadness,Sadness,0.688269,1,Neutral,0.914569,0
fer0030876.png,Happiness,Happiness,0.997067,1,Happiness,0.978724,1
fer0030877.png,Happiness,Anger,0.650110,0,Happiness,0.976496,1
fer0030878.png,Neutral,Neutral,0.814454,1,Neutral,0.993367,1
