filename,ground_truth,pred_standard,conf_standard,correct_standard,pred_dynamic,conf_dynamic,correct_dynamic
fer0030431.png,Neutral,Neutral,0.748107,1,Neutral,0.970821,1
fer0030432.png,Anger,Anger,0.675010,1,Anger,0.988378,1
fer0030433.png,Surprise,Surprise,0.793451,1,Surprise,0.988852,1
fer0030434.png,Anger,Anger,0.523654,1,Anger,0.988605,1
fer0030435.png,Anger,Anger,0.454749,1,Anger,0.901517,1
fer0030436.png,Neutral,Happiness,0.568547,0,Happiness,0.515996,0
fer0030437.png,Neutral,Neutral,0.457168,1,Neutral,0.747805,1
fer0030438.png,Happiness,Happiness,0.531762,1,Neutral,0.835776,0
fer0030439.png,Sadness,Neutral,0.353635,0,Surprise,0.568087,0
fer0030440.png,Neutral,Neutral,0.541202,1,Neutral,0.966357,1
fer0030441.png,Neutral,Neutral,0.666573,1,Neutral,0.854090,1
fer0030442.png,Happiness,Neutral,0.483209,0,Neutral,0.790586,0
fer0030443.png,Happiness,Happiness,0.939138,1,Happiness,0.957341,1
fer0030444.png,Surprise,Surprise,0.632318,1,Surprise,0.926869,1
fer0030445.png,Neutral,Neutral,0.555221,1,Neutral,0.798974,1
fer0030446.png,Surprise,Surprise,0.504101,1,Surprise,0.932897,1
fer0030447.png,Happiness,Happiness,0.508556,1,Happiness,0.473645,1
fer0030448.png,Neutral,Neutral,0.839566,1,Neutral,0.984338,1
fer0030449.png,Sadness,Sadness,0.775118,1,Sadness,0.875972,1
fer0030450.png,Neutral,Sadness,0.593531,0,Sadness,0.790369,0
fer0030451.png,Neutral,Neutral,0.680990,1,Neutral,0.985695,1
fer0030452.png,Anger,Fear,0.520673,0,Fear,0.385188,0
fer0030453.png,Neutral,Neutral,0.839792,1,Neutral,0.885151,1
fer0030454.png,Neutral,Neutral,0.359125,1,Neutral,0.913599,1
fer0030455.png,Neutral,Sadness,0.553819,0,Neutral,0.688761,1
fer0030456.png,Sadness,Sadness,0.818518,1,Sadness,0.491588,1
fer0030457.png,Happiness,Happiness,0.886009,1,Happiness,0.993565,1
fer0030458.png,Neutral,Neutral,0.749174,1,Neutral,0.959163,1
fer0030459.png,Happiness,Happiness,0.472006,1,Happiness,0.932757,1
fer0030460.png,Neutral,Sadness,0.494632,0,Neutral,0.897506,1
fer0030461.png,Anger,Anger,0.613950,1,Anger,0.949737,1
fer0030462.png,Neutral,Neutral,0.786828,1,Neutral,0.957501,1
fer0030463.png,Surprise,Surprise,0.910976,1,Surprise,0.974794,1
fer0030464.png,Neutral,Neutral,0.846995,1,Neutral,0.873640,1
fer0030465.png,Neutral,Neutral,0.910712,1,Neutral,0.952979,1
fer0030466.png,Sadness,Neutral,0.686574,0,Sadness,0.536217,1
fer0030467.png,Neutral,Neutral,0.938199,1,Neutral,0.990787,1
fer0030468.png,Happiness,Happiness,0.511659,1,Happiness,0.933690,1
fer0030469.png,Neutral,Neutral,0.539811,1,Neutral,0.984686,1
fer0030470.png,Sadness,Sadness,0.861409,1,Sadness,0.997819,1
fer0030471.png,Anger,Anger,0.710332,1,Anger,0.994010,1
fer0030472.png,Neutral,Anger,0.502544,0,Neutral,0.961682,1
fer0030473.png,Happiness,Neutral,0.440627,0,Happiness,0.897037,1
fer0030474.png,Anger,Anger,0.650607,1,Anger,0.977596,1
fer0030475.png,Neutral,Neutral,0.631157,1,Neutral,0.964565,1
fer0030476.png,Disgust,Disgust,0.748095,1,Disgust,0.971379,1
fer0030477.png,Neutral,Happiness,0.471378,0,Happiness,0.568466,0
fer0030478.png,Neutral,Happiness,0.405583,0,Surprise,0.725176,0
fer0030479.png,Neutral,Neutral,0.675092,1,Neutral,0.960500,1
fer0030480.png,Neutral,Neutral,0.562132,1,Neutral,0.901937,1
fer0030481.png,Neutral,Neutral,0.844195,1,Neutral,0.982875,1
fer0030482.png,Sadness,Neutral,0.439197,0,Sadness,0.755364,1
fer0030483.png,Surprise,Sadness,0.483591,0,Fear,0.473326,0
fer0030484.png,Sadness,Sadness,0.422901,1,Neutral,0.629009,0
fer0030485.png,Neutral,Neutral,0.591848,1,Neutral,0.660259,1
fer0030486.png,Happiness,Happiness,0.522510,1,Happiness,0.774993,1
fer0030487.png,Neutral,Neutral,0.775850,1,Neutral,0.944829,1
fer0030488.png,Neutral,Neutral,0.631845,1,Neutral,0.511946,1
fer0030489.png,Anger,Neutral,0.591119,0,Neutral,0.830793,0
fer0030490.png,Neutral,Neutral,0.684957,1,Sadness,0.585847,0
fer0030491.png,Sadness,Sadness,0.686717,1,Sadness,0.769352,1
fer0030492.png,Neutral,Neutral,0.602736,1,Neutral,0.387064,1
fer0030493.png,Surprise,Neutral,0.571261,0,Neutral,0.877392,0
fer0030494.png,Surprise,Surprise,0.660787,1,Surprise,0.728091,1
fer0030495.png,Happiness,Happiness,0.932685,1,Happiness,0.991601,1
fer0030496.png,Neutral,Sadness,0.523178,0,Sadness,0.614850,0
fer0030497.png,Happiness,Happiness,0.895044,1,Happiness,0.994783,1
fer0030498.png,Neutral,Neutral,0.865598,1,Neutral,0.968666,1
fer0030499.png,Surprise,Surprise,0.880149,1,Surprise,0.988403,1
fer0030500.png,Surprise,Surprise,0.436778,1,Surprise,0.873096,1
fer0030501.png,Sadness,Sadness,0.698165,1,Sadness,0.914037,1
fer0030502.png,Neutral,Neutral,0.708712,1,Neutral,0.899559,1
fer0030503.png,Happiness,Happiness,0.795574,1,Happiness,0.968937,1
fer0030504.png,Neutral,Sadness,0.398371,0,Neutral,0.791446,1
fer0030505.png,Fear,Fear,0.815917,1,Fear,0.822370,1
fer0030506.png,Surprise,Surprise,0.621464,1,Surprise,0.839497,1
fer0030507.png,Neutral,Neutral,0.708771,1,Neutral,0.972978,1
fer0030508.png,Happiness,Happiness,0.871668,1,Happiness,0.967004,1
fer0030509.png,Neutral,Neutral,0.812359,1,Neutral,0.837779,1
fer0030510.png,Surprise,Fear,0.296164,0,Surprise,0.925958,1
fer0030511.png,Happiness,Happiness,0.651187,1,Happiness,0.992930,1
fer0030512.png,Surprise,Surprise,0.938454,1,Surprise,0.984672,1
fer0030513.png,Happiness,Happiness,0.972694,1,Happiness,0.990641,1
fer0030514.png,Neutral,Neutral,0.851034,1,Neutral,0.918066,1
fer0030515.png,Anger,Anger,0.608967,1,Anger,0.985035,1
fer0030516.png,Surprise,Surprise,0.666657,1,Surprise,0.978283,1
fer0030517.png,Happiness,Happiness,0.750188,1,Happiness,0.598561,1
fer0030518.png,Anger,Anger,0.503998,1,Happiness,0.967586,0
fer0030519.png,Neutral,Neutral,0.901709,1,Neutral,0.981803,1
fer0030520.png,Sadness,Sadness,0.763486,1,Sadness,0.834265,1
fer0030521.png,Sadness,Sadness,0.948560,1,Sadness,0.950202,1
fer0030522.png,Surprise,Surprise,0.730800,1,Surprise,0.978017,1
fer0030523.png,Surprise,Surprise,0.920543,1,Surprise,0.983512,1
fer0030524.png,Surprise,Surprise,0.894321,1,Surprise,0.910899,1
fer0030525.png,Fear,Sadness,0.399729,0,Fear,0.814707,1
fer0030526.png,Neutral,Neutral,0.908280,1,Neutral,0.952713,1
fer0030527.png,Sadness,Anger,0.416898,0,Anger,0.832719,0
fer0030528.png,Neutral,Sadness,0.590086,0,Sadness,0.944818,0
fer0030529.png,Happiness,Happiness,0.520636,1,Happiness,0.929954,1
fer0030530.png,Happiness,Happiness,0.580061,1,Happiness,0.989042,1
fer0030531.png,Anger,Anger,0.743886,1,Anger,0.975500,1
fer0030532.png,Neutral,Neutral,0.543273,1,Neutral,0.730068,1
fer0030533.png,Neutral,Neutral,0.470279,1,Neutral,0.591432,1
fer0030534.png,Happiness,Happiness,0.917631,1,Happiness,0.984695,1
fer0030535.png,Neutral,Neutral,0.639103,1,Sadness,0.504651,0
fer0030536.png,Happiness,Neutral,0.486530,0,Neutral,0.620725,0
fer0030537.png,Neutral,Neutral,0.508819,1,Neutral,0.510295,1
fer0030538.png,Surprise,Surprise,0.451508,1,Surprise,0.923989,1
fer0030539.png,Sadness,Sadness,0.755971,1,Sadness,0.906635,1
fer0030540.png,Neutral,Neutral,0.826468,1,Neutral,0.993167,1
fer0030541.png,Neutral,Neutral,0.838606,1,Neutral,0.928999,1
fer0030542.png,Neutral,Neutral,0.957212,1,Neutral,0.974243,1
fer0030543.png,Neutral,Neutral,0.319146,1,Neutral,0.843983,1
fer0030544.png,Neutral,Neutral,0.759531,1,Neutral,0.800547,1
fer0030545.png,Anger,Happiness,0.476789,0,Anger,0.873656,1
fer0030546.png,Surprise,Surprise,0.706496,1,Surprise,0.984932,1
fer0030547.png,Sadness,Sadness,0.868461,1,Sadness,0.990588,1
fer0030548.png,Neutral,Neutral,0.701270,1,Neutral,0.993504,1
fer0030549.png,Surprise,Surprise,0.561264,1,Surprise,0.901353,1
fer0030550.png,Neutral,Neutral,0.838236,1,Neutral,0.916594,1
fer0030551.png,Surprise,Surprise,0.761888,1,Surprise,0.975911,1
fer0030552.png,Happiness,Happiness,0.662637,1,Neutral,0.702558,0
fer0030553.png,Anger,Anger,0.388941,1,Anger,0.905767,1
fer0030554.png,Surprise,Surprise,0.911982,1,Surprise,0.966676,1
fer0030555.png,Sadness,Neutral,0.487483,0,Sadness,0.661729,1
fer0030556.png,Surprise,Fear,0.624013,0,Surprise,0.818457,1
fer0030557.png,Sadness,Neutral,0.733769,0,Sadness,0.587760,1
fer0030558.png,Neutral,Neutral,0.419359,1,Neutral,0.544447,1
fer0030559.png,Sadness,Sadness,0.334580,1,Sadness,0.854597,1
fer0030560.png,Neutral,Neutral,0.432218,1,Neutral,0.969282,1
fer0030561.png,Happiness,Happiness,0.813863,1,Happiness,0.999540,1
fer0030562.png,Happiness,Happiness,0.933438,1,Happiness,0.985941,1
fer0030563.png,Happiness,Happiness,0.609191,1,Happiness,0.829660,1
fer0030564.png,Neutral,Neutral,0.698680,1,Neutral,0.964612,1
fer0030565.png,Disgust,Disgust,0.316290,1,Disgust,0.920160,1
fer0030566.png,Surprise,Surprise,0.834886,1,Surprise,0.946442,1
fer0030567.png,Neutral,Neutral,0.479399,1,Sadness,0.612559,0
fer0030568.png,Sadness,Sadness,0.489896,1,Sadness,0.764741,1
fer0030569.png,Neutral,Neutral,0.819179,1,Neutral,0.992229,1
fer0030570.png,Surprise,Surprise,0.401895,1,Surprise,0.766530,1
fer0030571.png,Sadness,Neutral,0.554725,0,Neutral,0.750585,0
fer0030572.png,Happiness,Happiness,0.885188,1,Happiness,0.993341,1
fer0030573.png,Neutral,Neutral,0.813159,1,Neutral,0.983488,1
fer0030574.png,Surprise,Surprise,0.573137,1,Surprise,0.553839,1
fer0030575.png,Neutral,Neutral,0.555145,1,Neutral,0.919130,1
fer0030576.png,Neutral,Neutral,0.571507,1,Neutral,0.847908,1
fer0030577.png,Happiness,Happiness,0.947332,1,Happiness,0.960854,1
fer0030578.png,Happiness,Happiness,0.863084,1,Happiness,0.920285,1
fer0030579.png,Neutral,Happiness,0.391040,0,Neutral,0.849967,1
fer0030580.png,Neutral,Neutral,0.360023,1,Neutral,0.578390,1
fer0030581.png,Sadness,Neutral,0.659482,0,Sadness,0.685504,1
fer0030582.png,Contempt,Neutral,0.628944,0,Neutral,0.663166,0
fer0030583.png,Sadness,Neutral,0.447139,0,Neutral,0.560922,0
fer0030584.png,Surprise,Surprise,0.621728,1,Surprise,0.624579,1
fer0030585.png,Sadness,Sadness,0.354417,1,Sadness,0.897427,1
fer0030586.png,Neutral,Neutral,0.803494,1,Neutral,0.899760,1
fer0030587.png,Happiness,Happiness,0.524039,1,Neutral,0.646283,0
fer0030588.png,Neutral,Neutral,0.495752,1,Neutral,0.847796,1
fer0030589.png,Happiness,Happiness,0.915662,1,Happiness,0.941719,1
fer0030590.png,Happiness,Happiness,0.754991,1,Happiness,0.900548,1
fer0030591.png,Neutral,Sadness,0.526013,0,Neutral,0.844351,1
fer0030592.png,Neutral,Neutral,0.820409,1,Neutral,0.965120,1
fer0030593.png,Happiness,Happiness,0.924356,1,Happiness,0.991570,1
fer0030594.png,Happiness,Happiness,0.928632,1,Happiness,0.985344,1
fer0030595.png,Surprise,Surprise,0.746648,1,Surprise,0.971523,1
fer0030596.png,Neutral,Neutral,0.796695,1,Neutral,0.910272,1
fer0030597.png,Sadness,Neutral,0.506084,0,Sadness,0.502152,1
fer0030598.png,Happiness,Happiness,0.513656,1,Happiness,0.463665,1
fer0030599.png,Neutral,Neutral,0.594112,1,Disgust,0.468491,0
fer0030600.png,Sadness,Anger,0.347422,0,Sadness,0.689764,1
fer0030601.png,Happiness,Happiness,0.913793,1,Happiness,0.996475,1
fer0030602.png,Happiness,Happiness,0.801179,1,Happiness,0.826215,1
fer0030603.png,Neutral,Neutral,0.745491,1,Neutral,0.790740,1
fer0030604.png,Happiness,Neutral,0.670315,0,Happiness,0.641593,1
fer0030605.png,Happiness,Happiness,0.813855,1,Happiness,0.991988,1
fer0030606.png,Sadness,Sadness,0.501333,1,Neutral,0.358976,0
fer0030607.png,Surprise,Surprise,0.275713,1,Surprise,0.604976,1
fer0030608.png,Happiness,Happiness,0.600864,1,Happiness,0.867666,1
fer0030609.png,Happiness,Happiness,0.970874,1,Happiness,0.982750,1
fer0030610.png,Neutral,Neutral,0.498147,1,Neutral,0.973203,1
fer0030611.png,Neutral,Neutral,0.431336,1,Sadness,0.623023,0
fer0030612.png,Neutral,Neutral,0.670413,1,Neutral,0.977788,1
fer0030613.png,Neutral,Neutral,0.904423,1,Neutral,0.848117,1
fer0030614.png,Happiness,Happiness,0.899576,1,Happiness,0.983682,1
fer0030615.png,Neutral,Neutral,0.437233,1,Neutral,0.526271,1
fer0030616.png,Sadness,Happiness,0.501061,0,Happiness,0.897213,0
fer0030617.png,Neutral,Neutral,0.501372,1,Neutral,0.721829,1
fer0030618.png,Neutral,Neutral,0.407944,1,Surprise,0.573644,0
fer0030619.png,Happiness,Happiness,0.961602,1,Happiness,0.963962,1
fer0030620.png,Contempt,Neutral,0.447644,0,Neutral,0.700147,0
fer0030621.png,Sadness,Sadness,0.802221,1,Sadness,0.900475,1
fer0030622.png,Anger,Anger,0.276758,1,Anger,0.647842,1
fer0030623.png,Happiness,Happiness,0.848398,1,Happiness,0.971302,1
fer0030624.png,Happiness,Sadness,0.704639,0,Sadness,0.482667,0
fer0030625.png,Neutral,Neutral,0.476083,1,Sadness,0.799419,0
fer0030626.png,Happiness,Happiness,0.932581,1,Happiness,0.863666,1
fer0030627.png,Neutral,Neutral,0.743267,1,Neutral,0.994741,1
fer0030628.png,Sadness,Neutral,0.482848,0,Neutral,0.528311,0
fer0030629.png,Neutral,Neutral,0.774830,1,Neutral,0.810522,1
fer0030630.png,Happiness,Happiness,0.666890,1,Happiness,0.558915,1
fer0030631.png,Sadness,Sadness,0.716380,1,Sadness,0.915307,1
fer0030632.png,Neutral,Neutral,0.892355,1,Neutral,0.876709,1
fer0030633.png,Neutral,Neutral,0.455105,1,Sadness,0.781242,0
fer0030634.png,Anger,Anger,0.809111,1,Anger,0.994329,1
fer0030635.png,Neutral,Neutral,0.462790,1,Neutral,0.801154,1
fer0030636.png,Neutral,Neutral,0.688283,1,Neutral,0.691529,1
fer0030637.png,Sadness,Neutral,0.586798,0,Sadness,0.608378,1
fer0030638.png,Neutral,Neutral,0.710454,1,Anger,0.673618,0
fer0030639.png,Surprise,Surprise,0.383274,1,Surprise,0.978880,1
fer0030640.png,Neutral,Neutral,0.627138,1,Neutral,0.965135,1
fer0030641.png,Surprise,Surprise,0.642960,1,Surprise,0.582975,1
fer0030642.png,Sadness,Neutral,0.501566,0,Sadness,0.624083,1
fer0030643.png,Neutral,Anger,0.298836,0,Happiness,0.912784,0
fer0030644.png,Anger,Disgust,0.682983,0,Anger,0.980274,1
fer0030645.png,Happiness,Sadness,0.422505,0,Neutral,0.515292,0
fer0030646.png,Surprise,Surprise,0.452185,1,Surprise,0.516638,1
fer0030647.png,Neutral,Neutral,0.925552,1,Neutral,0.980954,1
fer0030648.png,Fear,Fear,0.975371,1,Fear,0.947300,1
fer0030649.png,Neutral,Neutral,0.760359,1,Neutral,0.932741,1
fer0030650.png,Surprise,Surprise,0.864049,1,Surprise,0.860954,1
fer0030651.png,Surprise,Surprise,0.922063,1,Surprise,0.993004,1
fer0030652.png,Sadness,Sadness,0.334377,1,Fear,0.648716,0
fer0030653.png,Neutral,Neutral,0.770663,1,Neutral,0.954616,1
fer0030654.png,Sadness,Fear,0.305019,0,Neutral,0.616905,0
fer0030655.png,Happiness,Happiness,0.555520,1,Sadness,0.620725,0
fer0030656.png,Sadness,Neutral,0.390918,0,Neutral,0.802664,0
fer0030657.png,Neutral,Neutral,0.730384,1,Neutral,0.711081,1
fer0030658.png,Anger,Sadness,0.465256,0,Sadness,0.752586,0
fer0030659.png,Happiness,Happiness,0.875217,1,Happiness,0.906966,1
fer0030660.png,Anger,Anger,0.625190,1,Anger,0.960195,1
fer0030661.png,Neutral,Neutral,0.849976,1,Neutral,0.929974,1
fer0030662.png,Happiness,Happiness,0.806765,1,Happiness,0.988914,1
fer0030663.png,Surprise,Fear,0.500756,0,Surprise,0.755766,1
fer0030664.png,Surprise,Surprise,0.601298,1,Surprise,0.825762,1
fer0030665.png,Surprise,Surprise,0.484748,1,Neutral,0.571599,0
fer0030666.png,Happiness,Neutral,0.467283,0,Neutral,0.670668,0
fer0030667.png,Disgust,Neutral,0.454086,0,Neutral,0.528328,0
fer0030668.png,Neutral,Sadness,0.484463,0,Neutral,0.846081,1
fer0030669.png,Neutral,Neutral,0.451749,1,Neutral,0.567724,1
fer0030670.png,Anger,Happiness,0.529060,0,Happiness,0.893475,0
fer0030671.png,Neutral,Neutral,0.805893,1,Neutral,0.975561,1
fer0030672.png,Fear,Surprise,0.351352,0,Surprise,0.692704,0
fer0030673.png,Neutral,Fear,0.578948,0,Fear,0.940504,0
fer0030674.png,Happiness,Happiness,0.969454,1,Happiness,0.993433,1
fer0030675.png,Sadness,Sadness,0.571026,1,Sadness,0.976310,1
fer0030676.png,Surprise,Surprise,0.724442,1,Surprise,0.981025,1
fer0030677.png,Neutral,Neutral,0.541515,1,Neutral,0.986942,1
fer0030678.png,Neutral,Neutral,0.640629,1,Neutral,0.768773,1
fer0030679.png,Neutral,Neutral,0.496205,1,Neutral,0.919933,1
fer0030680.png,Happiness,Happiness,0.929467,1,Happiness,0.996981,1
fer0030681.png,Neutral,Neutral,0.440870,1,Neutral,0.573555,1
fer0030682.png,Neutral,Neutral,0.513547,1,Neutral,0.786167,1
fer0030683.png,Surprise,Surprise,0.507455,1,Fear,0.550972,0
fer0030684.png,Neutral,Neutral,0.689848,1,Neutral,0.636975,1
fer0030685.png,Happiness,Happiness,0.969651,1,Happiness,0.997481,1
fer0030686.png,Disgust,Disgust,0.325425,1,Disgust,0.928314,1
fer0030687.png,Neutral,Neutral,0.550569,1,Neutral,0.889080,1
fer0030688.png,Neutral,Neutral,0.785467,1,Sadness,0.707924,0
fer0030689.png,Anger,Sadness,0.634313,0,Sadness,0.845442,0
fer0030690.png,Neutral,Happiness,0.350538,0,Happiness,0.518659,0
fer0030691.png,Neutral,Neutral,0.665442,1,Neutral,0.839624,1
fer0030692.png,Neutral,Neutral,0.415852,1,Neutral,0.719229,1
fer0030693.png,Happiness,Happiness,0.868590,1,Happiness,0.831193,1
fer0030694.png,Surprise,Surprise,0.752639,1,Surprise,0.982589,1
fer0030695.png,Anger,Surprise,0.382878,0,Anger,0.915300,1
fer0030696.png,Happiness,Happiness,0.934701,1,Happiness,0.968419,1
fer0030697.png,Happiness,Happiness,0.671848,1,Happiness,0.963973,1
fer0030698.png,Surprise,Disgust,0.411867,0,Disgust,0.497381,0
fer0030699.png,Anger,Anger,0.592825,1,Anger,0.886320,1
fer0030700.png,Neutral,Neutral,0.940304,1,Neutral,0.975649,1
fer0030701.png,Neutral,Neutral,0.619413,1,Neutral,0.836474,1
fer0030702.png,Happiness,Happiness,0.697758,1,Happiness,0.758902,1
fer0030703.png,Surprise,Surprise,0.702430,1,Surprise,0.966493,1
fer0030704.png,Happiness,Happiness,0.976457,1,Happiness,0.912143,1
fer0030705.png,Happiness,Happiness,0.984659,1,Happiness,0.992344,1
fer0030706.png,Neutral,Neutral,0.611930,1,Neutral,0.575296,1
fer0030707.png,Neutral,Neutral,0.792143,1,Neutral,0.989431,1
fer0030708.png,Anger,Anger,0.772832,1,Anger,0.942944,1
fer0030709.png,Neutral,Neutral,0.667527,1,Neutral,0.940857,1
fer0030710.png,Neutral,Sadness,0.416045,0,Neutral,0.886155,1
fer0030711.png,Neutral,Neutral,0.399290,1,Neutral,0.734271,1
fer0030712.png,Surprise,Surprise,0.820444,1,Surprise,0.988818,1
fer0030713.png,Neutral,Neutral,0.655210,1,Neutral,0.780743,1
fer0030714.png,Neutral,Neutral,0.453174,1,Sadness,0.548162,0
fer0030715.png,Neutral,Surprise,0.533997,0,Neutral,0.771575,1
fer0030716.png,Neutral,Neutral,0.444813,1,Sadness,0.643323,0
fer0030717.png,Surprise,Neutral,0.440335,0,Surprise,0.676225,1
fer0030718.png,Neutral,Neutral,0.670411,1,Neutral,0.923142,1
fer0030719.png,Surprise,Neutral,0.814048,0,Neutral,0.875476,0
fer0030720.png,Happiness,Happiness,0.967560,1,Happiness,0.976657,1
fer0030721.png,Happiness,Happiness,0.953870,1,Happiness,0.987252,1
fer0030722.png,Anger,Happiness,0.657027,0,Happiness,0.973660,0
fer0030723.png,Neutral,Sadness,0.629273,0,Sadness,0.693860,0
fer0030724.png,Sadness,Neutral,0.715377,0,Sadness,0.838393,1
fer0030725.png,Sadness,Neutral,0.432268,0,Sadness,0.525002,1
fer0030726.png,Happiness,Happiness,0.845908,1,Happiness,0.973514,1
fer0030727.png,Happiness,Happiness,0.975925,1,Happiness,0.977250,1
fer0030728.png,Neutral,Neutral,0.644970,1,Neutral,0.924422,1
fer0030729.png,Happiness,Happiness,0.983931,1,Happiness,0.998967,1
fer0030730.png,Happiness,Happiness,0.945929,1,Happiness,0.993106,1
fer0030731.png,Happiness,Sadness,0.444065,0,Sadness,0.779646,0
fer0030732.png,Happiness,Happiness,0.723290,1,Happiness,0.922174,1
fer0030733.png,Happiness,Happiness,0.474257,1,Happiness,0.736719,1
fer0030734.png,Neutral,Neutral,0.367250,1,Neutral,0.985907,1
fer0030735.png,Neutral,Neutral,0.843313,1,Neutral,0.946771,1
fer0030736.png,Surprise,Surprise,0.782909,1,Surprise,0.919836,1
fer0030737.png,Happiness,Sadness,0.378907,0,Neutral,0.730593,0
fer0030738.png,Surprise,Sadness,0.415758,0,Surprise,0.864220,1
fer0030739.png,Happiness,Happiness,0.825314,1,Happiness,0.989365,1
fer0030740.png,Neutral,Neutral,0.519142,1,Neutral,0.595108,1
fer0030741.png,Sadness,Sadness,0.973828,1,Sadness,0.986865,1
fer0030742.png,Neutral,Neutral,0.567847,1,Neutral,0.594495,1
fer0030743.png,Neutral,Neutral,0.643240,1,Neutral,0.995448,1
fer0030744.png,Sadness,Neutral,0.382347,0,Sadness,0.824841,1
fer0030745.png,Happiness,Happiness,0.969371,1,Happiness,0.916283,1
fer0030746.png,Surprise,Surprise,0.859700,1,Surprise,0.836566,1
fer0030747.png,Happiness,Happiness,0.909540,1,Happiness,0.988581,1
fer0030748.png,Happiness,Happiness,0.893764,1,Happiness,0.993900,1
fer0030749.png,Happiness,Happiness,0.914714,1,Happiness,0.997260,1
fer0030750.png,Happiness,Happiness,0.956699,1,Happiness,0.965576,1
fer0030751.png,Happiness,Happiness,0.988207,1,Happiness,0.975788,1
fer0030752.png,Happiness,Happiness,0.974438,1,Happiness,0.984755,1
fer0030753.png,Disgust,Disgust,0.774996,1,Disgust,0.921224,1
fer0030754.png,Neutral,Neutral,0.663343,1,Neutral,0.986000,1
fer0030755.png,Happiness,Happiness,0.876415,1,Happiness,0.953528,1
fer0030756.png,Anger,Anger,0.358221,1,Happiness,0.494499,0
fer0030757.png,Happiness,Happiness,0.672491,1,Happiness,0.946596,1
fer0030758.png,Neutral,Neutral,0.886233,1,Neutral,0.992367,1
fer0030759.png,Anger,Anger,0.428948,1,Anger,0.958675,1
fer0030760.png,Happiness,Happiness,0.931280,1,Happiness,0.986723,1
fer0030761.png,Happiness,Happiness,0.827243,1,Happiness,0.996729,1
fer0030762.png,Happiness,Happiness,0.893123,1,Happiness,0.855538,1
fer0030763.png,Neutral,Neutral,0.778306,1,Neutral,0.590553,1
fer0030764.png,Sadness,Happiness,0.464019,0,Sadness,0.772302,1
fer0030765.png,Neutral,Neutral,0.656241,1,Neutral,0.920607,1
fer0030766.png,Neutral,Neutral,0.554685,1,Neutral,0.932743,1
fer0030767.png,Happiness,Happiness,0.960185,1,Happiness,0.996782,1
fer0030768.png,Neutral,Neutral,0.475834,1,Neutral,0.974925,1
fer0030769.png,Neutral,Neutral,0.890961,1,Neutral,0.966793,1
fer0030770.png,Anger,Fear,0.528797,0,Happiness,0.278875,0
fer0030771.png,Neutral,Neutral,0.491228,1,Neutral,0.765877,1
fer0030772.png,Neutral,Neutral,0.712623,1,Neutral,0.923995,1
fer0030773.png,Happiness,Happiness,0.821139,1,Happiness,0.991284,1
fer0030774.png,Happiness,Happiness,0.865770,1,Happiness,0.994013,1
fer0030775.png,Neutral,Neutral,0.705075,1,Neutral,0.865418,1
fer0030776.png,Happiness,Happiness,0.699934,1,Happiness,0.890268,1
fer0030777.png,Anger,Anger,0.717240,1,Anger,0.988670,1
fer0030778.png,Anger,Anger,0.659667,1,Anger,0.827220,1
fer0030779.png,Happiness,Happiness,0.926454,1,Happiness,0.984800,1
fer0030780.png,Happiness,Happiness,0.792493,1,Happiness,0.983981,1
fer0030781.png,Neutral,Neutral,0.636082,1,Neutral,0.949240,1
fer0030782.png,Surprise,Fear,0.405425,0,Fear,0.549688,0
fer0030783.png,Disgust,Disgust,0.666663,1,Disgust,0.875300,1
fer0030784.png,Happiness,Happiness,0.980563,1,Happiness,0.970306,1
fer0030785.png,Neutral,Neutral,0.836449,1,Neutral,0.986477,1
fer0030786.png,Happiness,Happiness,0.817966,1,Happiness,0.980475,1
fer0030787.png,Neutral,Neutral,0.476734,1,Neutral,0.758024,1
fer0030788.png,Sadness,Neutral,0.387315,0,Neutral,0.786460,0
fer0030789.png,Happiness,Happiness,0.954900,1,Happiness,0.987661,1
fer0030790.png,Happiness,Happiness,0.569882,1,Surprise,0.697918,0
fer0030791.png,Surprise,Surprise,0.875973,1,Surprise,0.995880,1
fer0030792.png,Neutral,Neutral,0.659366,1,Neutral,0.521914,1
fer0030793.png,Surprise,Happiness,0.801285,0,Happiness,0.528755,0
fer0030794.png,Neutral,Neutral,0.670605,1,Neutral,0.876855,1
fer0030795.png,Happiness,Happiness,0.764413,1,Happiness,0.988713,1
fer0030796.png,Happiness,Happiness,0.687373,1,Happiness,0.980288,1
fer0030797.png,Anger,Anger,0.849959,1,Anger,0.982994,1
fer0030798.png,Surprise,Surprise,0.936249,1,Surprise,0.979858,1
fer0030799.png,Happiness,Happiness,0.739822,1,Happiness,0.992178,1
fer0030800.png,Happiness,Happiness,0.930065,1,Happiness,0.972119,1
fer0030801.png,Surprise,Surprise,0.933269,1,Surprise,0.995416,1
fer0030802.png,Neutral,Neutral,0.528501,1,Neutral,0.853735,1
fer0030803.png,Neutral,Neutral,0.588132,1,Neutral,0.914297,1
fer0030804.png,Sadness,Fear,0.767805,0,Happiness,0.357430,0
fer0030805.png,Sadness,Neutral,0.531631,0,Sadness,0.681963,1
fer0030806.png,Happiness,Happiness,0.790227,1,Happiness,0.937550,1
fer0030807.png,Contempt,Contempt,0.526719,1,Neutral,0.623082,0
fer0030808.png,Neutral,Neutral,0.613244,1,Neutral,0.967815,1
fer0030809.png,Neutral,Neutral,0.611923,1,Neutral,0.636257,1
